axial_strain_pct,deviator_stress_kPa,q_smooth_kPa
9.29889298892989,204.61346633416457,203.86533665835412
9.321033210332104,204.61346633416457,203.86533665835412
9.343173431734318,32.917705735660846,203.86533665835412
9.365313653136532,203.86533665835412,203.4912718204489
9.387453874538744,203.4912718204489,203.4912718204489
9.40959409594096,203.4912718204489,202.7431421446384
9.431734317343174,202.7431421446384,202.36907730673317
9.453874538745387,202.36907730673317,202.7431421446384
9.476014760147601,202.36907730673317,202.7431421446384
9.498154981549817,201.6209476309227,202.7431421446384
9.52029520295203,30.299251870324188,202.7431421446384
9.542435424354244,203.11720698254362,202.36907730673317
9.564575645756458,203.11720698254362,202.36907730673317
9.58671586715867,202.7431421446384,201.6209476309227
9.608856088560886,203.11720698254362,201.24688279301745
9.6309963099631,201.24688279301745,201.24688279301745
9.653136531365313,201.24688279301745,201.24688279301745
9.675276752767527,117.08229426433915,201.24688279301745
9.697416974169743,117.08229426433915,201.24688279301745
9.719557195571955,32.16957605985037,201.24688279301745
9.74169741697417,117.45635910224438,201.24688279301745
9.763837638376383,202.7431421446384,202.7431421446384
9.785977859778598,202.7431421446384,202.7431421446384
9.808118081180812,203.11720698254362,203.11720698254362
9.830258302583026,204.23940149625935,204.23940149625935
9.85239852398524,204.23940149625935,204.23940149625935
9.874538745387454,204.61346633416457,204.23940149625935
9.896678966789668,204.23940149625935,204.23940149625935
9.918819188191883,204.23940149625935,204.23940149625935
9.940959409594097,202.7431421446384,202.7431421446384
9.96309963099631,202.36907730673317,202.36907730673317
9.985239852398525,201.6209476309227,201.6209476309227
10.00738007380074,200.87281795511223,201.6209476309227
10.029520295202952,32.917705735660846,201.6209476309227
10.051660516605166,201.6209476309227,201.6209476309227
10.07380073800738,201.6209476309227,201.6209476309227
10.095940959409594,201.24688279301745,201.6209476309227
10.118081180811808,202.36907730673317,201.6209476309227
10.140221402214022,201.99501246882795,201.6209476309227
10.162361623616235,201.99501246882795,201.24688279301745
10.18450184501845,33.66583541147132,35.910224438902745
10.206642066420665,34.03990024937656,35.910224438902745
10.228782287822877,35.16209476309227,35.910224438902745
10.250922509225092,35.53615960099751,35.910224438902745
10.273062730627306,35.910224438902745,35.910224438902745
10.29520295202952,198.25436408977558,198.25436408977558
10.317343173431734,198.6284289276808,198.25436408977558
10.339483394833948,198.25436408977558,198.6284289276808
10.361623616236162,198.6284289276808,198.6284289276808
10.383763837638377,200.87281795511223,198.6284289276808
10.40590405904059,200.49875311720697,198.6284289276808
10.428044280442805,200.12468827930175,198.6284289276808
10.450184501845019,199.75062344139653,198.6284289276808
10.472324723247231,35.16209476309227,196.38403990024938
10.494464944649447,35.16209476309227,196.38403990024938
10.516605166051662,35.910224438902745,196.00997506234415
10.538745387453874,196.00997506234415,196.00997506234415
10.560885608856088,196.38403990024938,196.00997506234415
10.583025830258304,196.38403990024938,196.00997506234415
10.605166051660516,195.6359102244389,196.38403990024938
10.62730627306273,196.00997506234415,196.38403990024938
10.649446494464945,197.50623441396507,196.38403990024938
10.671586715867157,197.88029925187033,196.38403990024938
10.693726937269373,197.50623441396507,196.38403990024938
10.715867158671587,196.75810473815463,196.38403990024938
10.7380073800738,196.38403990024938,196.38403990024938
10.760147601476014,195.6359102244389,195.6359102244389
10.78228782287823,195.26184538653365,195.6359102244389
10.804428044280442,195.26184538653365,195.6359102244389
10.826568265682656,195.6359102244389,195.26184538653365
10.84870848708487,195.6359102244389,195.26184538653365
10.870848708487085,34.78802992518703,195.26184538653365
10.892988929889299,195.26184538653365,194.88778054862843
10.915129151291513,194.88778054862843,194.5137157107232
10.937269372693727,194.13965087281798,194.5137157107232
10.959409594095941,194.5137157107232,194.5137157107232
10.981549815498155,113.34164588528678,194.88778054862843
11.00369003690037,194.5137157107232,194.88778054862843
11.025830258302584,195.26184538653365,195.26184538653365
11.047970479704796,196.75810473815463,196.75810473815463
11.070110701107012,197.13216957605985,196.75810473815463
11.092250922509226,197.13216957605985,196.75810473815463
11.114391143911439,196.75810473815463,196.75810473815463
11.136531365313653,197.13216957605985,196.75810473815463
11.158671586715867,32.917705735660846,195.26184538653365
11.180811808118081,195.26184538653365,194.88778054862843
11.202952029520295,115.5860349127182,194.5137157107232
